-6.50557e-07,-0.00196493,-6.50557e-07
-6.80155e-07,-0.00200986,-6.80155e-07
-7.10569e-07,-0.00205546,-7.10569e-07
-7.41796e-07,-0.00210173,-7.41795e-07
-7.73829e-07,-0.00214867,-7.73829e-07
-8.06665e-07,-0.00219628,-8.06665e-07
-8.40295e-07,-0.00224465,-8.40294e-07
-8.74711e-07,-0.00229368,-8.74711e-07
-9.09905e-07,-0.00234339,-9.09905e-07
-9.45864e-07,-0.00239376,-9.45864e-07
-9.82577e-07,-0.00244489,-9.82577e-07
-1.02004e-06,-0.00249669,-1.02004e-06
-1.05823e-06,-0.00254915,-1.05822e-06
-1.09713e-06,-0.00260237,-1.09713e-06
-1.13675e-06,-0.00265626,-1.13675e-06
-1.17705e-06,-0.0027109,-1.17705e-06
-1.21803e-06,-0.00276629,-1.21803e-06
-1.25968e-06,-0.00282234,-1.25968e-06
-1.30197e-06,-0.00287915,-1.30197e-06
-1.34489e-06,-0.00293672,-1.34489e-06
-1.38844e-06,-0.00299503,-1.38844e-06
-1.43259e-06,-0.0030541,-1.43259e-06
-1.47733e-06,-0.00311391,-1.47733e-06
-1.52265e-06,-0.00317448,-1.52265e-06
-1.56854e-06,-0.0032358,-1.56854e-06
-1.61499e-06,-0.00329786,-1.61499e-06
-1.66199e-06,-0.00336068,-1.66199e-06
-1.70953e-06,-0.00342424,-1.70953e-06
-1.75761e-06,-0.00348864,-1.75761e-06
-1.80621e-06,-0.00355378,-1.80621e-06
-1.85535e-06,-0.00361968,-1.85535e-06
-1.90502e-06,-0.0036864,-1.90502e-06
-1.95522e-06,-0.00375387,-1.95522e-06
-2.00595e-06,-0.00382217,-2.00595e-06
-2.05722e-06,-0.0038913,-2.05722e-06
-2.10904e-06,-0.00396118,-2.10904e-06
-2.16143e-06,-0.0040318,-2.16143e-06
-2.2144e-06,-0.00410334,-2.2144e-06
-2.26797e-06,-0.00417562,-2.26797e-06
-2.32216e-06,-0.0042488,-2.32216e-06
-2.37699e-06,-0.00432274,-2.37699e-06
-2.4325e-06,-0.00439758,-2.4325e-06
-2.48872e-06,-0.00447316,-2.48872e-06
-2.54568e-06,-0.00454965,-2.54568e-06
-2.60342e-06,-0.00462688,-2.60342e-06
-2.66199e-06,-0.00470501,-2.66199e-06
-2.72143e-06,-0.0047839,-2.72143e-06
-2.78178e-06,-0.00486369,-2.78178e-06
-2.84311e-06,-0.00494437,-2.84311e-06
-2.90547e-06,-0.0050258,-2.90547e-06
-2.96893e-06,-0.00510812,-2.96893e-06
-3.03353e-06,-0.00519135,-3.03353e-06
-3.09936e-06,-0.00527546,-3.09936e-06
-3.16646e-06,-0.00536032,-3.16646e-06
-3.23492e-06,-0.00544607,-3.23492e-06
-3.30481e-06,-0.00553272,-3.30481e-06
-3.3762e-06,-0.00562026,-3.3762e-06
-3.44917e-06,-0.00570869,-3.44917e-06
-3.52377e-06,-0.00579802,-3.52377e-06
-3.60012e-06,-0.00588823,-3.60012e-06
-3.67826e-06,-0.00597933,-3.67826e-06
-3.75828e-06,-0.00607132,-3.75828e-06
-3.84027e-06,-0.00616418,-3.84027e-06
-3.92427e-06,-0.00625793,-3.92427e-06
-4.01038e-06,-0.00635257,-4.01038e-06
-4.09867e-06,-0.00644808,-4.09867e-06
-4.18919e-06,-0.00654448,-4.18919e-06
-4.28203e-06,-0.00664175,-4.28203e-06
-4.37724e-06,-0.00674005,-4.37724e-06
-4.47487e-06,-0.00683922,-4.47487e-06
-4.57499e-06,-0.00693927,-4.57499e-06
-4.67763e-06,-0.00704019,-4.67762e-06
-4.78285e-06,-0.00714213,-4.78285e-06
-4.89069e-06,-0.00724494,-4.89069e-06
-5.00119e-06,-0.00734861,-5.00119e-06
-5.11435e-06,-0.0074533,-5.11435e-06
-5.23021e-06,-0.00755885,-5.2302e-06
-5.34879e-06,-0.0076654,-5.34878e-06
-5.47008e-06,-0.00777282,-5.47008e-06
-5.59411e-06,-0.00788114,-5.59411e-06
-5.72084e-06,-0.00799041,-5.72084e-06
-5.85029e-06,-0.0081007,-5.85029e-06
-5.98243e-06,-0.00821196,-5.98243e-06
-6.11724e-06,-0.00832393,-6.11724e-06
-6.25468e-06,-0.0084369,-6.25468e-06
-6.39471e-06,-0.00855088,-6.39471e-06
-6.53729e-06,-0.00866584,-6.53729e-06
-6.68237e-06,-0.00878175,-6.68237e-06
-6.8299e-06,-0.00889864,-6.8299e-06
-6.9798e-06,-0.00901627,-6.9798e-06
-7.13203e-06,-0.00913487,-7.13203e-06
-7.28651e-06,-0.00925445,-7.28651e-06
-7.44317e-06,-0.00937502,-7.44317e-06
-7.60193e-06,-0.00949654,-7.60193e-06
-7.76272e-06,-0.00961904,-7.76271e-06
-7.92544e-06,-0.00974251,-7.92543e-06
-8.09002e-06,-0.00986695,-8.09002e-06
-8.25636e-06,-0.00999235,-8.25636e-06
-8.42439e-06,-0.0101187,-8.42438e-06
-8.59402e-06,-0.010246,-8.59402e-06
-8.76514e-06,-0.0103743,-8.76514e-06
-8.93771e-06,-0.0105035,-8.9377e-06
-9.11161e-06,-0.0106337,-9.1116e-06
-9.28679e-06,-0.0107649,-9.28679e-06
-9.46314e-06,-0.0108969,-9.46314e-06
-9.64063e-06,-0.01103,-9.64062e-06
-9.81914e-06,-0.0111639,-9.81914e-06
-9.99865e-06,-0.0112988,-9.99865e-06
-1.01791e-05,-0.0114349,-1.01791e-05
-1.03604e-05,-0.0115719,-1.03604e-05
-1.05425e-05,-0.0117099,-1.05425e-05
-1.07254e-05,-0.0118488,-1.07254e-05
-1.09091e-05,-0.0119886,-1.09091e-05
-1.10936e-05,-0.0121294,-1.10936e-05
-1.12787e-05,-0.0122713,-1.12787e-05
-1.14646e-05,-0.0124142,-1.14646e-05
-1.16512e-05,-0.012558,-1.16512e-05
-1.18386e-05,-0.0127027,-1.18386e-05
-1.20268e-05,-0.0128483,-1.20268e-05
-1.22157e-05,-0.012995,-1.22157e-05
-1.24056e-05,-0.0131427,-1.24056e-05
-1.25964e-05,-0.0132913,-1.25964e-05
-1.27882e-05,-0.013441,-1.27881e-05
-1.2981e-05,-0.0135917,-1.2981e-05
-1.3175e-05,-0.0137432,-1.3175e-05
-1.33703e-05,-0.0138958,-1.33703e-05
-1.3567e-05,-0.0140494,-1.3567e-05
-1.37652e-05,-0.0142039,-1.37652e-05
-1.39651e-05,-0.0143595,-1.39651e-05
-1.41667e-05,-0.0145159,-1.41667e-05
-1.43703e-05,-0.0146735,-1.43703e-05
-1.4576e-05,-0.014832,-1.4576e-05
-1.4784e-05,-0.0149913,-1.4784e-05
-1.49944e-05,-0.0151518,-1.49944e-05
-1.52074e-05,-0.0153131,-1.52074e-05
-1.54233e-05,-0.0154755,-1.54233e-05
-1.56422e-05,-0.0156388,-1.56422e-05
-1.58642e-05,-0.015803,-1.58642e-05
-1.60897e-05,-0.0159682,-1.60897e-05
-1.63188e-05,-0.0161345,-1.63188e-05
-1.65516e-05,-0.0163019,-1.65516e-05
-1.67885e-05,-0.0164699,-1.67885e-05
-1.70294e-05,-0.016639,-1.70294e-05
-1.72748e-05,-0.0168092,-1.72748e-05
-1.75247e-05,-0.0169805,-1.75247e-05
-1.77794e-05,-0.0171527,-1.77794e-05
-1.80389e-05,-0.0173256,-1.80389e-05
-1.83035e-05,-0.0174995,-1.83035e-05
-1.85733e-05,-0.0176745,-1.85733e-05
-1.88484e-05,-0.0178506,-1.88484e-05
-1.9129e-05,-0.0180276,-1.9129e-05
-1.94152e-05,-0.0182056,-1.94152e-05
-1.97071e-05,-0.0183843,-1.97071e-05
-2.00048e-05,-0.018564,-2.00048e-05
-2.03083e-05,-0.0187448,-2.03083e-05
-2.06177e-05,-0.0189265,-2.06177e-05
-2.0933e-05,-0.0191092,-2.0933e-05
-2.12543e-05,-0.0192929,-2.12543e-05
-2.15816e-05,-0.0194776,-2.15816e-05
-2.19148e-05,-0.0196633,-2.19148e-05
-2.22539e-05,-0.0198499,-2.22539e-05
-2.25988e-05,-0.0200371,-2.25988e-05
-2.29496e-05,-0.0202253,-2.29496e-05
-2.33062e-05,-0.0204145,-2.33062e-05
-2.36684e-05,-0.0206046,-2.36684e-05
-2.40362e-05,-0.0207956,-2.40362e-05
-2.44095e-05,-0.0209876,-2.44095e-05
-2.47881e-05,-0.0211805,-2.47881e-05
-2.51719e-05,-0.0213743,-2.51719e-05
-2.55608e-05,-0.0215691,-2.55608e-05
-2.59546e-05,-0.0217648,-2.59546e-05
-2.63533e-05,-0.0219614,-2.63533e-05
-2.67567e-05,-0.0221589,-2.67567e-05
-2.71646e-05,-0.0223573,-2.71646e-05
-2.7577e-05,-0.0225566,-2.7577e-05
-2.79937e-05,-0.0227567,-2.79937e-05
-2.84145e-05,-0.0229577,-2.84145e-05
-2.88396e-05,-0.0231596,-2.88396e-05
-2.92686e-05,-0.0233624,-2.92686e-05
-2.97015e-05,-0.023566,-2.97015e-05
-3.01383e-05,-0.0237705,-3.01383e-05
-3.0579e-05,-0.0239758,-3.0579e-05
-3.10236e-05,-0.024182,-3.10236e-05
-3.1472e-05,-0.024389,-3.1472e-05
-3.19244e-05,-0.0245968,-3.19244e-05
-3.23806e-05,-0.0248054,-3.23806e-05
-3.2841e-05,-0.0250149,-3.2841e-05
-3.33055e-05,-0.0252252,-3.33055e-05
-3.37744e-05,-0.0254365,-3.37744e-05
-3.42477e-05,-0.0256487,-3.42477e-05
-3.47257e-05,-0.0258616,-3.47256e-05
-3.52086e-05,-0.0260754,-3.52086e-05
-3.56967e-05,-0.02629,-3.56967e-05
-3.61903e-05,-0.0265053,-3.61903e-05
-3.66897e-05,-0.0267214,-3.66897e-05
-3.71951e-05,-0.0269383,-3.71951e-05
-3.7707e-05,-0.027156,-3.7707e-05
-3.82257e-05,-0.0273746,-3.82256e-05
-3.87515e-05,-0.027594,-3.87515e-05
-3.92851e-05,-0.0278142,-3.92851e-05
-3.98267e-05,-0.028035,-3.98267e-05
-4.03767e-05,-0.0282567,-4.03767e-05
-4.09358e-05,-0.028479,-4.09358e-05
-4.15043e-05,-0.0287023,-4.15042e-05
-4.20826e-05,-0.0289263,-4.20826e-05
-4.26712e-05,-0.029151,-4.26712e-05
-4.32705e-05,-0.0293764,-4.32705e-05
-4.38811e-05,-0.0296025,-4.38811e-05
-4.45033e-05,-0.0298295,-4.45033e-05
-4.51376e-05,-0.0300573,-4.51376e-05
-4.57843e-05,-0.0302857,-4.57843e-05
-4.64439e-05,-0.0305147,-4.64439e-05
-4.71166e-05,-0.0307447,-4.71166e-05
-4.78029e-05,-0.0309753,-4.78029e-05
-4.8503e-05,-0.0312066,-4.8503e-05
-4.92172e-05,-0.0314387,-4.92171e-05
-4.99455e-05,-0.0316714,-4.99455e-05
-5.06884e-05,-0.0319047,-5.06884e-05
-5.14459e-05,-0.0321387,-5.14459e-05
-5.2218e-05,-0.0323733,-5.2218e-05
-5.30049e-05,-0.0326085,-5.30049e-05
-5.38066e-05,-0.0328445,-5.38066e-05
-5.46228e-05,-0.0330812,-5.46228e-05
-5.54538e-05,-0.0333185,-5.54538e-05
-5.62992e-05,-0.0335564,-5.62992e-05
-5.71589e-05,-0.0337948,-5.71589e-05
-5.80327e-05,-0.0340337,-5.80327e-05
-5.89204e-05,-0.0342734,-5.89204e-05
-5.98218e-05,-0.0345137,-5.98218e-05
-6.07364e-05,-0.0347545,-6.07364e-05
-6.1664e-05,-0.0349958,-6.1664e-05
-6.26042e-05,-0.0352375,-6.26041e-05
-6.35567e-05,-0.0354797,-6.35567e-05
-6.45213e-05,-0.0357227,-6.45213e-05
-6.54973e-05,-0.0359662,-6.54973e-05
-6.64848e-05,-0.0362102,-6.64848e-05
-6.74832e-05,-0.0364545,-6.74831e-05
-6.84922e-05,-0.0366994,-6.84921e-05
-6.95117e-05,-0.0369449,-6.95117e-05
-7.05415e-05,-0.0371909,-7.05414e-05
-7.15812e-05,-0.0374372,-7.15812e-05
-7.2631e-05,-0.0376839,-7.2631e-05
-7.36905e-05,-0.0379311,-7.36905e-05
-7.47601e-05,-0.0381788,-7.476e-05
-7.58391e-05,-0.0384269,-7.58391e-05
-7.69283e-05,-0.0386753,-7.69283e-05
-7.80275e-05,-0.038924,-7.80275e-05
-7.9137e-05,-0.0391733,-7.9137e-05
-8.02573e-05,-0.0394229,-8.02572e-05
-8.13882e-05,-0.039673,-8.13882e-05
-8.25308e-05,-0.0399232,-8.25307e-05
-8.36849e-05,-0.040174,-8.36849e-05
-8.48517e-05,-0.0404251,-8.48517e-05
-8.60311e-05,-0.0406765,-8.60311e-05
-8.72241e-05,-0.0409281,-8.72241e-05
-8.84313e-05,-0.0411802,-8.84312e-05
-8.96532e-05,-0.0414325,-8.96532e-05
-9.08907e-05,-0.041685,-9.08907e-05
-9.21445e-05,-0.041938,-9.21444e-05
-9.34154e-05,-0.0421912,-9.34154e-05
-9.47042e-05,-0.0424447,-9.47042e-05
-9.60117e-05,-0.0426983,-9.60117e-05
-9.73386e-05,-0.0429524,-9.73386e-05
-9.86855e-05,-0.0432066,-9.86855e-05
-0.000100054,-0.043461,-0.000100054
-0.000101443,-0.0437155,-0.000101443
-0.000102855,-0.0439704,-0.000102855
-0.00010429,-0.0442255,-0.00010429
-0.000105748,-0.0444806,-0.000105748
-0.000107231,-0.0447361,-0.000107231
-0.000108738,-0.0449916,-0.000108738
-0.00011027,-0.0452472,-0.00011027
-0.000111827,-0.045503,-0.000111827
-0.000113411,-0.0457588,-0.000113411
-0.00011502,-0.0460147,-0.00011502
-0.000116656,-0.0462709,-0.000116656
-0.000118317,-0.046527,-0.000118317
-0.000120005,-0.0467831,-0.000120005
-0.00012172,-0.0470394,-0.00012172
-0.000123461,-0.0472956,-0.000123461
-0.000125228,-0.0475518,-0.000125228
-0.000127021,-0.047808,-0.000127021
-0.00012884,-0.0480641,-0.00012884
-0.000130685,-0.0483202,-0.000130685
-0.000132555,-0.0485763,-0.000132555
-0.000134451,-0.0488323,-0.000134451
-0.000136371,-0.0490881,-0.000136371
-0.000138316,-0.0493439,-0.000138316
-0.000140286,-0.0495994,-0.000140286
-0.00014228,-0.0498547,-0.00014228
-0.000144298,-0.0501099,-0.000144298
-0.000146342,-0.0503648,-0.000146342
-0.000148408,-0.0506196,-0.000148408
-0.0001505,-0.0508741,-0.0001505
-0.000152615,-0.0511285,-0.000152615
-0.000154755,-0.0513826,-0.000154755
-0.000156921,-0.0516363,-0.00015692
-0.000159111,-0.0518899,-0.000159111
-0.000161327,-0.0521431,-0.000161327
-0.000163569,-0.0523961,-0.000163569
-0.000165838,-0.0526486,-0.000165838
-0.000168134,-0.0529008,-0.000168134
-0.000170459,-0.0531528,-0.000170459
-0.000172812,-0.0534042,-0.000172812
-0.000175195,-0.0536554,-0.000175195
-0.000177609,-0.0539061,-0.000177609
-0.000180054,-0.0541564,-0.000180054
-0.000182531,-0.0544064,-0.000182531
-0.000185042,-0.0546558,-0.000185042
-0.000187587,-0.0549049,-0.000187587
-0.000190167,-0.0551534,-0.000190167
-0.000192783,-0.0554016,-0.000192783
-0.000195435,-0.0556494,-0.000195435
-0.000198125,-0.0558965,-0.000198125
-0.000200853,-0.0561432,-0.000200853
-0.00020362,-0.0563894,-0.00020362
-0.000206426,-0.0566351,-0.000206426
-0.000209271,-0.0568801,-0.000209271
-0.000212157,-0.0571247,-0.000212157
-0.000215083,-0.0573687,-0.000215083
-0.000218049,-0.057612,-0.000218049
-0.000221055,-0.0578548,-0.000221055
-0.000224102,-0.058097,-0.000224102
-0.000227188,-0.0583386,-0.000227188
-0.000230315,-0.0585795,-0.000230315
-0.00023348,-0.0588199,-0.00023348
-0.000236684,-0.0590595,-0.000236684
-0.000239925,-0.0592984,-0.000239925
-0.000243203,-0.0595366,-0.000243203
-0.000246517,-0.0597741,-0.000246517
-0.000249865,-0.0600109,-0.000249865
-0.000253248,-0.060247,-0.000253248
-0.000256662,-0.0604822,-0.000256662
-0.000260107,-0.0607166,-0.000260107
-0.000263582,-0.0609503,-0.000263582
-0.000267086,-0.0611831,-0.000267086
-0.000270616,-0.061415,-0.000270616
-0.000274173,-0.0616462,-0.000274172
-0.000277754,-0.0618766,-0.000277754
-0.000281358,-0.0621061,-0.000281358
-0.000284985,-0.0623346,-0.000284985
-0.000288633,-0.0625623,-0.000288633
-0.000292302,-0.0627892,-0.000292302
-0.000295991,-0.0630148,-0.000295991
-0.000299699,-0.0632395,-0.000299699
-0.000303426,-0.0634632,-0.000303426
-0.000307171,-0.063686,-0.000307171
-0.000310936,-0.063908,-0.000310936
-0.000314717,-0.064129,-0.000314717
-0.000318519,-0.064349,-0.000318519
-0.000322337,-0.0645681,-0.000322337
-0.000326175,-0.0647861,-0.000326175
-0.00033003,-0.0650032,-0.00033003
-0.000333906,-0.0652192,-0.000333906
-0.000337801,-0.0654341,-0.000337801
-0.000341717,-0.0656481,-0.000341717
-0.000345653,-0.065861,-0.000345652
-0.000349609,-0.0660728,-0.000349609
-0.000353586,-0.0662836,-0.000353586
-0.000357585,-0.0664935,-0.000357585
-0.000361604,-0.0667022,-0.000361604
-0.000365645,-0.0669098,-0.000365645
-0.000369708,-0.0671163,-0.000369708
-0.000373791,-0.0673217,-0.000373791
-0.000377895,-0.067526,-0.000377895
-0.000382018,-0.0677296,-0.000382018
-0.000386162,-0.0679316,-0.000386162
-0.000390324,-0.0681327,-0.000390324
-0.000394504,-0.0683325,-0.000394504
-0.000398702,-0.0685313,-0.000398702
-0.000402914,-0.0687289,-0.000402914
-0.000407142,-0.0689254,-0.000407142
-0.000411383,-0.0691206,-0.000411383
-0.000415636,-0.0693147,-0.000415635
-0.000419899,-0.0695073,-0.000419899
-0.000424171,-0.069699,-0.000424171
-0.000428451,-0.0698894,-0.000428451
-0.000432736,-0.0700783,-0.000432736
-0.000437025,-0.0702664,-0.000437025
-0.000441318,-0.0704529,-0.000441317
-0.000445611,-0.0706382,-0.000445611
-0.000449903,-0.0708221,-0.000449903
-0.000454193,-0.071005,-0.000454193
-0.00045848,-0.0711866,-0.00045848
-0.000462763,-0.0713667,-0.000462763
-0.00046704,-0.0715454,-0.00046704
-0.00047131,-0.0717227,-0.00047131
-0.000475572,-0.0718987,-0.000475572
-0.000479827,-0.0720734,-0.000479827
-0.000484072,-0.0722466,-0.000484072
-0.000488308,-0.0724183,-0.000488308
-0.000492534,-0.0725889,-0.000492534
-0.00049675,-0.0727579,-0.00049675
-0.000500955,-0.0729256,-0.000500955
-0.000505151,-0.0730919,-0.000505151
-0.000509335,-0.0732569,-0.000509334
-0.000513508,-0.0734204,-0.000513508
-0.000517673,-0.0735825,-0.000517673
-0.000521828,-0.0737429,-0.000521828
-0.000525973,-0.073902,-0.000525972
-0.000530106,-0.0740597,-0.000530106
-0.000534232,-0.074216,-0.000534232
-0.000538346,-0.0743706,-0.000538346
-0.000542452,-0.0745237,-0.000542451
-0.000546548,-0.0746753,-0.000546548
-0.000550636,-0.0748257,-0.000550636
-0.000554711,-0.0749746,-0.000554711
-0.000558779,-0.0751219,-0.000558779
-0.000562834,-0.0752674,-0.000562834
-0.00056688,-0.0754118,-0.000566879
-0.000570912,-0.0755543,-0.000570912
-0.000574933,-0.0756956,-0.000574933
-0.000578937,-0.0758353,-0.000578937
-0.000582928,-0.0759733,-0.000582928
-0.000586904,-0.0761098,-0.000586904
-0.000590861,-0.0762451,-0.00059086
-0.0005948,-0.0763787,-0.000594799
-0.000598718,-0.0765107,-0.000598717
-0.000602614,-0.0766412,-0.000602614
-0.000606486,-0.0767699,-0.000606486
-0.000610335,-0.0768972,-0.000610335
-0.000614156,-0.0770229,-0.000614156
-0.000617951,-0.0771467,-0.00061795
-0.000621713,-0.077269,-0.000621713
-0.000625446,-0.0773898,-0.000625446
-0.000629147,-0.0775088,-0.000629146
-0.000632815,-0.0776262,-0.000632814
-0.000636446,-0.077742,-0.000636446
-0.000640044,-0.0778564,-0.000640044
-0.000643605,-0.0779691,-0.000643605
-0.000647129,-0.07808,-0.000647129
-0.000650618,-0.0781895,-0.000650618
-0.000654068,-0.0782974,-0.000654068
-0.000657483,-0.0784033,-0.000657483
-0.00066086,-0.0785076,-0.000660859
-0.000664198,-0.0786102,-0.000664198
-0.0006675,-0.0787114,-0.0006675
-0.000670764,-0.0788107,-0.000670764
-0.000673993,-0.0789086,-0.000673993
-0.000677186,-0.0790047,-0.000677186
-0.000680344,-0.079099,-0.000680343
-0.000683466,-0.0791917,-0.000683466
-0.000686553,-0.0792828,-0.000686553
-0.000689605,-0.0793724,-0.000689605
-0.000692623,-0.0794602,-0.000692623
-0.000695605,-0.0795461,-0.000695605
-0.000698553,-0.0796307,-0.000698553
-0.000701467,-0.0797138,-0.000701467
-0.000704347,-0.0797952,-0.000704347
-0.000707191,-0.079875,-0.00070719
-0.000709997,-0.0799532,-0.000709997
-0.000712766,-0.0800299,-0.000712766
-0.000715499,-0.0801048,-0.000715498
-0.000718192,-0.0801779,-0.000718192
-0.000720848,-0.0802496,-0.000720847
-0.000723462,-0.0803198,-0.000723462
-0.000726036,-0.0803882,-0.000726036
-0.000728569,-0.0804553,-0.000728568
-0.000731058,-0.0805206,-0.000731058
-0.000733503,-0.0805845,-0.000733503
